input	data/bc5-chemical/characterbert-from_general-128-s1.tsv	data/bc5-chemical/characterbert-general+node2vec-s1.tsv	data/bc5-chemical/characterbert-general-s1.tsv	data/bc5-chemical/enhanced-characterbert-from_general-128+node2vec-s1.tsv	data/bc5-chemical/fasttext-gigaword+node2vec-s1.tsv	data/bc5-chemical/fasttext-gigaword-s1.tsv	data/bc5-chemical/fasttext-mimic+node2vec-s1.tsv	data/bc5-chemical/fasttext-mimic-s1.tsv	data/bc5-chemical/fasttext-pubmed+node2vec-s1.tsv	data/bc5-chemical/fasttext-pubmed-s1.tsv	data/bc5-chemical/fasttext-random+node2vec-s1.tsv	data/bc5-chemical/fasttext-random-s1.tsv
36437_-	1	1	1	1	1	1	0	0	0	1	0	0
36438_glucarates	1	1	1	1	1	1	0	0	0	1	0	0
36444_saccharic	1	1	1	1	1	1	1	0	1	1	1	0
36445_acid	1	1	1	1	1	1	1	1	1	1	1	1
36447_hexauronic	1	0	1	1	0	1	0	0	1	1	1	0
36448_acids	1	0	1	1	1	1	1	0	1	1	1	0
36450_hexaaldonic	1	0	1	1	0	1	0	1	1	1	1	1
36451_acids	1	0	0	1	1	1	0	1	0	0	1	0
36465_sugar	1	1	0	0	1	0	1	0	1	0	1	0
36466_alcohols	1	1	1	1	1	0	1	0	1	0	1	0
36470_tca	1	0	0	1	1	1	1	1	1	1	0	0
36478_d	1	1	1	1	1	0	1	1	1	1	0	0
36479_-	1	1	1	1	1	1	1	0	1	1	0	0
36480_glucarates	1	1	1	1	1	1	0	0	1	1	0	0
36494_aminoglycoside	1	1	1	1	1	1	1	1	1	1	1	1
36508_d	1	1	1	1	1	1	0	0	1	1	1	1
36509_-	1	1	1	1	1	1	0	0	1	1	0	1
36510_glucarates	1	1	1	1	1	1	0	0	1	1	0	1
36515_d	1	1	1	1	0	1	0	0	1	1	0	0
36516_-	1	1	1	1	0	1	0	0	1	1	0	0
36517_glucarate	1	1	1	1	0	1	1	0	1	1	0	0
36552_d	1	1	1	1	0	0	0	1	1	1	1	1
36553_-	1	1	1	1	0	0	0	0	1	1	1	0
36554_glucarates	1	1	1	1	0	0	0	0	1	1	0	0
36581_monosaccharides	1	1	1	1	1	1	0	0	1	1	1	1
36588_d	1	1	1	1	1	1	1	1	1	1	1	1
36589_-	1	1	1	1	1	1	1	1	1	1	0	0
36590_glucarates	1	1	1	1	1	1	1	1	1	1	0	0
36603_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36626_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36678_methothexate	1	1	1	1	0	1	1	1	1	1	0	0
36690_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36712_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36721_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36736_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36751_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36769_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36798_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36829_methotrexate	1	1	1	1	1	1	1	1	1	1	1	1
36850_carbachol	1	1	1	1	1	1	1	1	1	1	1	1
36870_carbachol	1	1	1	1	1	1	1	1	1	1	1	1
36898_guanethidine	1	1	1	1	1	1	1	1	1	1	1	0
36904_hexamethonium	1	1	1	1	1	1	1	1	1	1	1	1
36910_phentolamine	1	1	1	1	1	1	1	1	1	1	1	1
36926_desmethylimipramine	1	1	1	1	1	1	1	1	1	1	1	0
36936_propranolol	1	1	1	1	1	1	1	1	1	1	1	1
36964_carbachol	1	1	1	1	1	1	1	1	1	1	1	1
36984_carbachol	1	1	1	1	1	1	1	1	1	1	1	1
36999_atropine	1	1	1	1	1	1	1	1	1	1	1	1
37005_hexamethonium	1	1	1	1	1	1	1	1	1	1	1	1
37020_chlorpromazine	1	1	1	1	1	1	1	1	1	1	1	1
37034_desmethylimipramine	1	1	1	1	1	1	1	1	1	1	1	0
37049_carbachol	1	1	1	1	1	1	1	1	1	1	1	1
37096_carbachol	1	0	1	1	1	1	1	1	1	1	1	1
37117_amino	1	1	1	1	1	1	1	1	1	1	0	0
37122_caproate	1	1	1	1	0	0	0	0	1	1	0	1
37146_amino	1	1	1	0	0	1	1	0	0	1	0	0
37149_caproate	1	1	1	1	0	1	1	1	1	1	0	1
37156_glucose	0	1	0	0	1	0	1	1	0	1	0	0
37169_norleucine	1	1	1	1	1	1	1	1	1	1	1	0
37171_norvaline	1	1	1	1	1	1	1	1	1	1	0	1
37173_glutamate	1	1	1	1	1	1	1	1	1	1	1	1
37175_epsilon	1	1	1	1	1	1	1	1	1	1	0	0
37176_-	1	1	1	1	1	1	1	1	1	1	0	0
37177_aminocaproate	1	1	1	1	1	1	1	1	1	1	0	0
37179_methionine	1	1	1	1	1	1	1	1	1	1	1	1
37182_leucine	1	1	1	1	1	1	1	1	1	1	1	1
37189_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37223_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37257_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37262_triglyceride	1	1	1	1	1	1	1	1	0	1	1	1
37269_oleic	1	1	1	1	1	1	1	1	1	1	1	0
37270_acid	1	1	1	1	1	1	1	1	1	1	1	1
37288_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37293_triglyceride	0	1	1	1	1	1	1	1	1	1	1	1
37302_triglyceride	1	1	1	1	1	1	1	1	0	0	1	1
37332_triglyceride	1	1	1	1	1	1	1	1	0	1	1	1
37336_triglyceride	1	1	1	1	1	1	1	1	0	0	1	1
37342_triglyceride	0	1	1	1	1	1	1	1	0	0	0	0
37358_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37393_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37399_triglyceride	1	1	1	1	1	0	1	1	0	0	0	1
37419_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37424_oleic	1	1	1	1	1	1	1	1	1	1	1	1
37425_acid	1	1	1	1	1	1	1	1	1	1	1	1
37432_triglyceride	1	1	1	1	1	1	1	1	0	1	1	1
37443_triglyceride	1	1	1	1	1	1	1	0	0	0	0	0
37457_triglyceride	1	1	1	1	1	1	1	1	1	1	1	0
37465_tetracycline	1	1	1	1	1	1	1	1	1	1	1	0
37473_vincristine	1	1	1	1	1	1	1	1	1	1	1	1
37477_vincristine	1	1	1	1	1	1	1	1	1	1	1	1
37504_vincristine	1	1	1	1	1	1	1	1	1	1	1	1
37512_progesterone	1	1	0	1	1	1	1	1	1	1	1	1
37515_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37518_pentobarbital	1	1	1	1	1	1	1	1	1	1	1	1
37533_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37536_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37555_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37561_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37586_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37587_hcl	0	0	0	0	0	0	0	0	0	0	0	0
37598_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37628_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37631_estradiol	1	1	1	1	1	1	1	1	1	1	1	1
37638_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37651_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37655_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37657_estradiol	1	1	1	1	1	1	1	1	1	1	1	1
37660_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37665_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
37669_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37687_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37691_pentobarbital	1	1	1	1	1	1	1	1	1	1	1	1
37758_progesterone	1	1	1	1	1	1	1	1	1	1	1	1
37761_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37773_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
37799_desferrioxamine	1	1	1	1	1	1	1	1	1	1	1	1
37818_desferrioxamine	1	1	1	1	1	1	1	1	1	1	1	1
37820_dfx	1	1	1	1	1	1	1	1	1	1	1	0
37932_desferrioxamine	1	1	1	1	1	1	1	1	1	1	1	1
37935_neuroleptic	0	0	0	0	0	0	0	0	0	0	0	0
37946_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
37962_neuroleptic	0	0	0	0	0	0	0	0	0	0	0	0
37963_medications	0	0	0	0	0	0	0	0	0	0	0	0
37967_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38002_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38023_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38029_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38038_neuroleptic	0	0	0	0	0	0	0	0	0	0	0	0
38048_ethacrynic	1	1	1	1	1	1	1	1	1	1	1	1
38049_acid	1	1	1	1	1	1	1	1	1	1	1	1
38063_ethacrynic	1	1	1	1	1	1	1	1	1	1	1	1
38064_acid	1	1	1	1	1	1	1	1	1	1	1	1
38082_5	1	1	1	1	1	1	1	1	1	1	1	1
38083_-	1	1	1	1	1	1	1	1	1	1	1	1
38084_hydroxytryptamine	1	1	1	1	1	1	1	1	1	1	1	1
38086_5	1	1	1	1	1	1	1	1	1	1	1	1
38087_-	1	1	1	1	1	1	1	1	1	1	1	1
38088_ht	1	1	1	1	1	1	1	1	1	1	1	1
38095_gamma	1	1	1	1	1	1	1	1	1	1	1	1
38096_-	1	1	1	1	1	1	1	1	1	1	1	1
38097_aminobutyric	1	1	1	1	1	1	1	1	1	1	1	1
38098_acid	1	1	1	1	1	1	1	1	1	1	1	1
38100_acetylcholine	1	1	1	1	1	1	1	1	1	1	1	1
38115_glutamate	1	1	1	1	1	1	1	1	1	1	1	1
38117_n	1	1	1	1	1	1	1	1	1	1	1	1
38118_-	1	1	1	1	1	1	1	1	1	1	1	1
38119_methyl	1	1	1	1	1	1	1	1	1	1	1	1
38120_-	1	1	1	1	1	1	1	1	1	1	1	1
38121_d	1	1	1	1	1	1	1	1	1	1	1	1
38122_-	1	1	1	1	1	1	1	1	1	1	1	1
38123_aspartate	1	1	1	1	1	1	1	1	1	1	1	1
38126_aminophosphonovaleric	1	1	1	1	0	1	1	1	1	1	0	0
38127_acid	1	1	1	1	1	1	1	1	1	1	1	1
38131_ethacrynic	1	1	1	1	1	1	1	1	1	1	1	1
38132_acid	1	1	1	1	1	1	1	1	1	1	1	1
38158_gamma	1	1	1	1	1	1	1	1	1	1	1	1
38159_-	1	1	1	1	1	1	1	1	1	1	1	1
38160_aminobutyric	1	1	1	1	1	1	1	1	1	1	1	1
38174_beta	1	1	1	1	1	0	1	1	1	1	1	0
38175_-	1	1	1	1	1	1	1	1	1	1	1	0
38176_carboline	1	1	1	1	1	1	1	1	1	1	1	0
38178_abecarnil	1	1	1	1	0	0	1	1	1	1	0	0
38188_beta	1	1	1	1	1	1	1	1	1	1	1	1
38189_-	1	1	1	1	1	1	1	1	1	1	1	1
38190_carboline	1	1	1	1	1	1	1	0	1	1	1	1
38192_isopropyl	1	1	1	1	0	0	1	1	1	1	0	1
38193_-	1	1	1	1	1	1	1	1	1	1	1	1
38194_6	1	1	1	1	1	1	1	1	1	1	1	1
38195_-	1	1	1	1	1	1	1	1	1	1	1	1
38196_benzyloxy	1	1	1	1	1	1	1	1	1	1	1	1
38197_-	1	1	1	1	1	1	1	1	1	1	1	1
38198_4	1	1	1	1	1	1	1	1	1	1	1	1
38199_-	1	1	1	1	1	1	1	1	1	1	1	1
38200_methoxymethyl	1	1	1	1	1	1	1	1	1	1	1	1
38201_-	1	1	1	1	1	1	1	1	1	1	1	1
38202_beta	1	1	1	1	1	1	1	1	1	1	1	1
38203_-	1	1	1	1	1	1	1	1	1	1	1	1
38204_carboline	1	1	1	1	1	1	1	1	1	1	1	1
38205_-	1	1	1	1	1	1	1	1	1	1	1	1
38206_3	1	1	1	1	1	1	1	1	1	1	1	1
38207_-	1	1	1	1	1	1	1	1	1	1	1	1
38208_carboxylate	1	1	1	1	1	1	1	1	1	1	1	1
38210_abecarrnil	1	1	1	1	1	1	1	1	1	1	1	1
38217_benzodiazepine	1	1	1	1	1	1	1	1	1	1	1	0
38232_gamma	1	1	1	1	1	1	1	1	1	1	1	1
38233_-	1	1	1	1	1	1	1	1	1	1	1	1
38234_aminobutyric	1	1	1	1	1	1	1	1	1	1	1	1
38235_acid	1	1	1	1	1	1	1	1	1	1	1	1
38237_gaba	1	1	1	1	1	1	1	1	1	1	1	1
38260_abecarnil	1	1	1	1	1	1	1	1	1	1	0	0
38265_gaba	0	1	1	0	1	1	0	0	1	1	1	0
38269_muscimol	1	1	1	1	1	0	1	0	1	1	1	0
38280_t	1	1	1	1	1	1	1	1	1	1	1	1
38281_-	1	1	1	1	1	1	1	1	1	1	1	1
38282_[	1	1	1	1	1	1	1	1	1	1	1	1
38283_35s	1	1	1	1	1	1	1	1	1	1	1	1
38284_]	1	1	1	1	1	1	1	1	0	0	1	1
38285_butylbicyclophosphorothionate	1	1	1	1	1	1	1	1	0	0	1	1
38287_[	1	0	0	1	0	1	1	1	0	0	1	1
38288_35s	1	1	0	1	1	1	1	1	0	1	1	1
38289_]	1	0	0	1	0	0	0	1	0	0	1	1
38290_tbps	1	0	0	1	0	0	1	1	0	0	1	1
38302_diazepam	1	1	1	1	1	1	1	1	1	1	1	1
38308_ro	1	1	1	1	1	1	1	1	1	1	1	1
38309_16	1	1	1	1	1	1	1	1	1	1	1	1
38310_-	1	1	1	1	1	1	0	1	1	1	1	1
38311_6028	1	1	1	1	1	1	1	1	1	1	1	1
38313_tert	1	1	1	1	0	1	0	1	1	1	1	1
38314_-	1	1	1	1	1	1	0	1	1	1	1	1
38315_butyl	1	1	1	1	1	1	1	1	1	1	1	1
38316_-	1	1	1	1	1	1	0	0	0	1	1	1
38317_(	1	1	1	1	1	1	0	0	0	1	1	1
38318_s	1	1	1	1	1	1	0	1	1	1	1	1
38319_)	1	1	1	1	1	1	1	1	0	1	0	0
38320_-	1	1	1	1	1	1	1	1	0	1	0	0
38321_8	1	1	1	1	1	1	1	1	0	1	0	0
38322_-	1	1	1	1	1	1	1	1	0	1	0	0
38323_bromo	1	1	1	1	1	1	1	1	0	1	0	0
38324_-	1	1	1	1	0	0	0	0	0	0	0	0
38325_11	1	1	1	1	0	0	0	0	0	0	0	0
38326_,	1	1	0	1	0	0	0	0	0	0	0	0
38327_12	1	1	0	1	0	0	0	0	0	0	0	0
38328_,	1	1	0	1	0	0	0	0	0	0	0	0
38329_13	1	1	0	1	0	0	0	0	0	0	0	0
38330_,	1	1	0	1	0	0	0	0	0	0	0	0
38331_13a	1	1	1	1	0	0	0	0	0	0	0	0
38332_-	1	1	1	1	0	1	0	1	1	1	1	1
38333_tetrahydro	1	1	1	1	1	1	0	1	0	1	1	1
38334_-	1	1	1	1	1	1	1	1	1	1	1	1
38335_9	1	1	1	1	1	1	1	1	1	1	1	1
38336_-	1	1	1	1	1	1	1	1	1	1	1	1
38337_oxo	1	1	1	1	1	1	1	0	1	1	1	1
38338_-	1	1	1	1	1	1	1	0	1	1	1	1
38339_9h	1	1	1	1	1	1	1	0	1	1	1	1
38340_-	1	1	1	1	1	1	1	1	1	1	1	1
38341_imidazo	1	1	1	1	1	1	1	1	1	1	1	1
38342_[	1	1	1	1	1	1	1	1	0	1	1	1
38343_1	1	1	1	1	1	1	1	1	1	1	1	1
38344_,	1	1	1	1	1	1	1	1	1	1	1	1
38345_5	1	1	1	1	1	1	1	1	1	1	1	1
38346_-	1	1	1	1	1	1	1	1	1	1	1	1
38347_a	1	1	1	1	1	1	1	1	1	1	1	1
38348_]	1	1	1	1	1	1	1	1	0	1	1	1
38349_-	1	1	1	1	1	1	1	1	1	1	1	1
38350_pyrrolo	1	1	1	1	1	1	1	1	1	1	1	1
38351_-	1	1	1	1	1	1	1	1	1	1	1	1
38352_[	1	1	1	1	1	1	1	1	1	1	1	1
38353_2	1	1	1	1	1	1	1	1	0	1	1	1
38354_,	1	1	1	1	1	1	1	1	0	1	1	1
38355_1	1	1	1	1	1	1	1	1	0	1	1	1
38356_-	1	1	1	1	1	1	1	1	0	1	1	1
38357_c	1	1	1	1	1	1	1	1	0	1	1	1
38358_]	1	1	1	1	1	1	1	1	0	1	1	1
38359_[	1	1	1	1	1	1	1	1	0	1	1	1
38360_1	1	1	1	1	1	1	1	1	0	1	1	1
38361_,	1	1	1	1	1	1	1	1	0	1	1	1
38362_4	1	1	1	1	1	1	1	1	0	1	1	1
38363_]	1	1	1	1	1	1	1	1	0	0	1	1
38364_benzodiazepine	1	1	1	1	1	1	1	1	0	0	1	1
38365_-	1	1	1	1	1	1	1	0	1	0	1	1
38366_1	1	1	1	1	1	1	1	0	1	0	1	1
38367_-	1	1	1	1	1	1	1	1	1	1	1	1
38368_carboxylate	1	1	1	1	1	1	1	1	1	1	1	1
38390_abecarnil	1	1	1	1	1	1	1	1	1	1	0	0
38392_diazepam	1	1	1	1	1	1	1	1	1	1	1	1
38420_[	1	0	0	1	1	0	1	1	0	0	1	0
38421_35s	1	0	0	1	0	0	1	1	0	0	1	0
38422_]	1	0	0	1	0	0	0	1	0	0	1	0
38423_tbps	0	0	0	1	0	0	1	1	0	0	0	0
38457_[	0	0	0	0	1	1	1	1	0	0	1	0
38458_35s	1	0	0	0	1	1	1	1	0	0	1	0
38459_]	0	0	0	0	1	1	1	1	0	0	1	0
38460_tbps	0	0	0	0	1	1	1	1	0	0	1	0
38464_isoniazide	1	1	1	1	1	1	1	1	1	1	1	1
38481_[	0	0	0	0	1	1	1	1	0	0	1	0
38482_35s	1	0	0	0	1	1	1	1	0	0	1	0
38483_]	0	0	0	0	1	1	1	1	0	0	1	0
38484_tbps	0	0	0	0	1	1	1	1	0	0	1	0
38509_abecarnil	1	1	1	1	1	1	1	1	1	1	0	1
38511_[	1	0	0	1	1	1	1	0	0	0	1	0
38512_35s	1	0	0	1	1	1	1	1	0	0	1	0
38513_]	1	0	0	1	1	0	0	1	0	0	1	0
38514_tbps	1	0	0	1	1	0	1	1	0	0	1	0
38521_isoniazid	1	1	1	1	1	1	1	1	1	1	1	1
38536_abecarnil	1	1	1	1	0	0	1	1	1	1	0	0
38581_beta	1	1	1	1	1	1	1	1	1	1	1	0
38582_-	1	1	1	1	1	1	1	1	1	1	1	0
38583_carboline	1	1	1	1	1	1	1	1	1	1	1	1
38589_[	1	0	0	1	1	1	1	1	0	0	1	0
38590_35s	1	0	0	1	1	1	1	1	0	0	1	0
38591_]	1	0	0	1	1	0	1	1	0	0	1	0
38592_tbps	1	0	0	1	1	0	1	1	0	0	1	0
38599_isoniazid	1	1	1	1	1	1	1	1	1	1	1	1
38627_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38652_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38698_bromocriptine	1	1	1	1	1	1	1	1	1	1	1	1
38707_carbamazepine	1	1	1	1	1	1	1	1	1	1	1	1
38753_carbamazepine	1	1	1	1	1	1	1	1	1	1	1	1
38755_cbz	1	1	1	1	1	1	1	1	1	1	1	1
38775_cbz	1	1	1	1	1	1	1	1	1	1	1	1
38810_lithium	1	1	1	1	1	1	1	1	1	1	1	1
38812_clozapine	1	1	1	1	1	1	1	1	1	1	1	1
38818_cbz	1	1	1	1	1	1	1	1	1	1	1	1
38827_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38842_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38854_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38864_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38913_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38922_phenylalanine	1	1	1	1	1	1	1	1	1	1	1	0
38927_amino	1	1	1	1	1	1	0	1	0	1	1	1
38928_acid	1	1	1	1	1	1	1	1	1	1	1	1
38934_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38951_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
38957_levodopa	1	1	1	1	1	1	1	1	1	1	1	1
39006_vincristine	1	1	1	1	1	1	1	1	1	1	1	1
39031_vincristine	1	1	1	1	1	1	1	1	1	1	1	1
39033_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
39039_dexamethasone	1	1	1	1	1	1	1	1	1	1	1	1
39075_vincristine	1	1	1	1	1	0	1	0	1	0	1	1
39082_sodium	1	1	1	1	1	1	1	1	1	1	1	1
39087_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
39089_dexamethasone	1	1	1	1	1	1	1	1	1	1	1	1
39092_vincristine	1	1	1	1	1	1	1	1	1	1	1	1
39121_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39134_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39158_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39179_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39238_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39278_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39290_angiotensin	1	1	1	1	1	1	1	1	1	1	1	1
39336_digoxin	1	1	1	1	1	1	1	1	1	1	1	0
39352_digoxin	1	1	1	1	1	0	1	1	1	1	1	0
39371_rifampin	1	1	1	1	1	1	1	1	1	1	1	1
39386_rifampin	1	1	1	1	1	1	1	1	1	1	1	1
39397_rifampin	1	1	1	1	1	1	1	1	1	1	1	1
39416_rifampin	1	1	1	1	1	1	1	1	1	1	1	1
39421_zidovudine	1	1	1	1	1	1	1	1	1	1	1	1
39434_zidovudine	1	1	1	1	1	1	1	1	1	1	1	1
39473_2	1	1	1	1	0	0	0	0	0	0	0	0
39474_'	1	1	1	1	0	0	0	0	0	1	0	0
39475_3	1	1	1	1	0	0	1	0	0	1	0	0
39476_'	1	1	1	1	0	0	0	0	0	1	0	0
39477_dideoxyinosine	1	1	1	1	0	0	0	0	0	0	0	0
39501_coumadin	1	1	1	1	1	1	1	1	1	1	0	0
39559_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
39565_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
39569_serotonin	0	1	1	1	0	1	0	1	0	1	0	0
39593_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
39622_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
39640_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
39702_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
39709_gemfibrozil	1	1	1	1	1	1	1	1	1	1	1	0
39711_lovastatin	1	0	0	1	1	1	1	1	1	1	1	1
39748_gemfibrozil	1	1	1	1	1	1	1	1	1	1	1	0
39750_lovastatin	1	1	0	1	1	1	1	1	1	1	1	0
39786_cholesterol	1	1	1	1	1	1	1	1	1	1	1	1
39801_cholesterol	1	1	1	1	1	1	1	1	1	1	1	1
39811_cholesterol	1	1	1	1	1	1	1	1	1	1	1	1
39814_cholesterol	1	1	1	1	0	1	0	1	1	1	1	1
39831_gemfibrozil	1	1	1	1	1	1	1	1	1	1	1	0
39841_lovastatin	1	1	1	1	1	1	1	1	1	1	1	1
39891_creatine	1	1	1	1	1	1	1	1	1	1	1	1
39936_creatine	1	1	1	1	1	1	1	1	1	1	1	1
39975_cholesterol	1	1	1	1	1	1	1	1	1	1	1	1
39987_triglyceride	1	1	1	1	1	1	1	1	0	1	1	0
40001_cholesterol	1	1	1	1	1	1	1	1	1	1	1	1
40016_cholesterol	1	1	1	1	1	1	1	1	1	1	1	1
40019_cholesterol	1	1	1	1	0	1	0	1	1	1	1	1
40073_creatine	1	1	1	1	1	1	1	1	1	1	1	1
40106_androgen	0	0	0	0	0	0	0	0	0	0	0	0
40108_corticosteroid	0	0	0	0	0	0	0	0	0	0	0	0
40139_androgens	0	0	0	0	1	0	0	1	0	1	1	1
40141_corticosteroids	0	0	0	0	1	1	0	0	0	0	0	0
40214_androgen	0	0	0	0	0	0	0	0	0	0	0	0
40217_corticosteroid	0	0	0	0	0	0	0	0	0	0	0	0
40284_n	1	1	1	1	1	1	1	1	1	1	1	1
40285_-	1	1	1	1	1	1	1	1	1	1	1	1
40286_methyl	1	1	1	1	1	1	1	1	1	1	1	1
40287_-	1	1	1	1	1	1	1	1	1	1	1	1
40288_d	1	1	1	1	1	1	1	1	1	1	1	1
40289_-	1	1	1	1	1	1	1	1	1	1	1	1
40290_aspartic	1	1	1	1	1	1	1	1	1	1	1	1
40291_acid	1	1	1	1	1	1	1	1	1	1	1	1
40300_n	1	1	1	1	1	1	1	1	1	1	1	1
40301_-	1	1	1	1	1	1	1	1	1	1	1	1
40302_methyl	1	1	1	1	1	1	1	1	1	1	1	1
40303_-	1	1	1	1	1	1	1	1	1	1	1	1
40304_d	1	1	1	1	1	1	1	1	1	1	1	1
40305_-	1	1	1	1	1	1	1	1	1	1	1	1
40306_aspartic	1	1	1	1	1	1	1	1	1	1	1	1
40307_acid	1	1	1	1	1	1	1	1	1	1	1	1
40424_trimethaphan	1	1	1	1	1	1	1	1	1	1	1	1
40452_trimethaphan	1	1	1	1	1	1	1	1	1	1	1	1
40549_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
40638_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
40724_calcium	1	1	1	1	1	1	1	1	1	1	1	1
40761_calcium	1	1	1	1	1	1	1	1	1	1	1	1
41051_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
41057_n	1	1	1	1	1	1	1	1	1	1	1	1
41058_-	1	1	1	1	1	1	1	1	1	1	1	1
41059_(	1	1	1	1	1	1	1	1	1	1	1	1
41060_2	1	1	1	1	1	1	1	1	1	1	1	1
41061_-	1	1	1	1	1	1	1	1	1	1	1	1
41062_hydroxypropyl	1	1	1	1	1	1	1	1	1	1	1	1
41063_)	1	1	1	1	1	0	0	0	1	0	0	0
41064_methacrylamide	1	1	1	1	1	0	1	0	1	0	0	0
41095_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
41097_dox	1	1	1	1	1	1	1	1	1	1	1	1
41110_n	1	1	1	1	1	1	0	1	1	1	1	1
41111_-	1	1	1	1	1	1	1	1	1	1	1	1
41112_(	1	1	1	1	1	1	1	1	1	1	1	1
41113_2	1	1	1	1	1	1	1	1	1	1	1	1
41114_-	1	1	1	1	1	1	1	1	1	1	1	1
41115_hydroxypropyl	1	1	1	1	1	1	1	1	1	1	1	1
41116_)	1	1	1	1	1	1	0	0	1	1	0	0
41117_methacrylamide	1	1	1	1	1	1	1	0	1	1	0	0
41119_hpma	1	1	1	1	0	1	1	1	1	1	0	0
41127_hpma	0	0	0	0	0	1	0	0	1	1	0	0
41130_dox	1	1	1	1	1	1	1	1	1	1	1	1
41154_gly	1	0	0	0	1	1	1	1	1	1	1	1
41155_-	0	1	1	0	1	1	1	1	1	1	1	1
41156_phe	1	1	1	0	1	1	1	1	1	1	1	1
41157_-	0	1	1	0	1	1	1	0	1	1	1	1
41158_leu	0	1	1	0	1	1	1	0	1	1	1	1
41159_-	0	0	0	0	1	1	1	0	1	1	1	0
41160_gly	1	0	0	0	1	1	1	1	1	1	1	0
41171_galactosamine	1	1	1	1	1	1	1	1	1	1	1	0
41203_dox	1	1	1	1	1	1	1	1	1	1	1	1
41232_dox	1	1	1	1	1	1	1	1	1	1	0	1
41250_dox	1	1	1	1	1	1	1	1	1	1	1	1
41264_hpma	1	0	0	1	0	1	0	0	1	1	0	0
41268_dox	1	1	1	1	1	1	1	1	1	1	1	1
41305_dox	1	1	1	1	1	1	1	1	1	1	1	1
41310_hpma	1	1	1	1	1	1	1	0	1	1	0	0
